boondoggle boondoggled boondoggles boondoggling 
boost boosted boosting boosts 
boot booted booting boots 
bootleg bootlegged bootlegging bootlegs 
bootlick bootlicked bootlicking bootlicks 
booze boozed boozes boozing 
bop bopped bopping bops 
borate borated borates borating 
border bordered bordering borders 
bore bored boring bores 
boresight boresighted boresighting boresights 
borrow borrowed borrowing borrows 
boss bossed bosses bossing 
boswellize boswellized boswellizes boswellizing 
botanize botanized botanizes botanizing botanise botanised botanises botanising 
botch botched botches botching 
bother bothered bothering bothers 
bottle bottled bottles bottling 
bottleneck bottlenecked bottlenecking bottlenecks 
bottom bottomed bottoming bottoms 
boult boulted boulting boults 
bounce bounced bounces bouncing 
bound bounded bounding bounds 
bouse boused bouses bousing 
bow bowed bowing bows 
bowdlerize bowdlerized bowdlerizes bowdlerizing bowdlerise bowdlerised bowdlerises bowdlerising 
bowel bowels bowelled boweled bowelling boweling 
bowl bowled bowling bowls 
bown bowned bowning bowns 
bowse bowsed bowses bowsing 
box boxed boxing boxes 
boxhaul boxhauled boxhauling boxhauls 
boycott boycotted boycotting boycotts 
brabble brabbled brabbles brabbling 
brace braced braces bracing 
brachiate brachiated brachiates brachiating 
bracket bracketed brackets bracketing 
brag bragged bragging brags 
braid braided braiding braids 
brail braille brailled brailles brailling brailed brailing brails 
brain brained braining brains 
brainwash brainwashed brainwashes brainwashing 
braise braised braises braising 
brake braked brakes braking 
bramble brambled brambles brambling 
branch branched branches branching 
brand branded branding brands 
brandish brandished brandishes brandishing 
brangle brangled brangles brangling 
brasque brasqued brasques brasquing 
brattice bratticed brattices bratticing 
brattle brattled brattles brattling 
brave braved braves braving 
brawl brawled brawling brawls 
bray brayed braying brays 
braze brazed brazes brazing 
breach breached breaches breaching 
bread breaded breading breads 
break breaks broke broken breaking 
breakfast breakfasted breakfasting breakfasts 
bream breamed breaming breams 
breast breasted breasting breasts 
breathalyse breathalysed breathalyses breathalysing 
breathe breathed breathes breathing 
brecciate brecciated brecciates brecciating 
brede breded breding bredes 
breech breeches breeching breeched 
breed bred breeding breeds 
breeze breezed breezes breezing 
brei breis breiing breied 
brevet breveted breveting brevetted brevetting brevets 
brew brewed brewing brews 
brey breyed breying breys 
bribe bribed bribes bribing 
brick bricked bricking bricks 
bridge bridged bridges bridging 
bridle bridled bridles bridling 
brief briefed briefing briefs 
brigade brigaded brigades brigading 
brighten brightened brightening brightens 
brim brimmed brimming brims 
brine brined brines brining 
bring brings brought bringing 
briquet briquette briquets briquettes briqueted briquetted briqueting briquetting 
bristle bristled bristles bristling 
broach broached broaches broaching 
broadcast broadcasted broadcasting broadcasts 
broaden broadened broadening broadens 
broadside broadsided broadsiding broadsides 
brocade brocaded brocades brocading 
broddle broddled broddles broddling 
broider broidered broidering broiders 
broil broiled broiling broils 
bromate bromated bromates bromating 
brominate brominated brominates brominating 
bromize bromized bromizes bromizing bromise bromised bromises bromising 
bronze bronzed bronzes bronzing 
brood brooded brooding broods 
brook brooked brooking brooks 
broom broomed brooming brooms 
browbeat browbeaten browbeating browbeats 
brown browned browning browns 
browse browsed browses browsing 
bruise bruised bruises bruising 
bruit bruited bruiting bruits 
brush brushed brushes brushing 
brutalize brutalized brutalizes brutalizing brutalise brutalised brutalises brutalising 
brute bruted bruting brutes 
brutify brutifying brutified brutifies 
bubble bubbled bubbles bubbling 
buccaneer buccaneers buccaneered buccaneering 
buck bucked bucking bucks 
bucket bucketed bucketing buckets 
buckjump buckjumped buckjumping buckjumps 
buckle buckled buckles buckling 
buckram buckramed buckraming buckrams 
bud budded budding buds 
buddle buddled buddles buddling 
budge budged budges budging 
budget budgeted budgeting budgets 
buff buffed buffing buffs 
buffalo buffaloed buffaloes buffaloing 
buffer buffered buffering buffers 
buffet buffeted buffeting buffets 
bug bugged bugging bugs 
bugger buggered buggering buggers 
bugle bugled bugles bugling 
build builds building built 
bukh bukhed bukhing bukhs 
bulge bulged bulges bulging 
bulk bulked bulking bulks 
bull bulled bulling bulls 
bulldog bulldogged bulldogging bulldogs 
bulldoze bulldozed bulldozes bulldozing 
bullet bullets bulleted bulleting 
bulletin bulletined bulletining bulletins 
bulletproof bulletproofed bulletproofing bulletproofs 
bullock bullocked bullocking bullocks 
bullshit bullshitted bullshitting bullshits bullshat 
bullwhip bullwhipped bullwhipping bullwhips 
bully bullying bullied bullies 
bullyrag bullyragged bullyragging bullyrags 
bulwark bulwarked bulwarking bulwarks 
bum bummed bumming bums 
bumble bumbled bumbles bumbling 
bump bumped bumping bumps 
bumper bumpers bumpered bumpering 
bunch bunched bunches bunching 
bunco buncoed buncoes buncoing 
bundle bundled bundles bundling 
bung bunged bunging bungs 
bungle bungled bungles bungling 
bunk bunked bunking bunks 
bunker bunkered bunkering bunkers 
bunko bunkoed bunkoes bunkoing 
bunt bunted bunting bunts 
buoy buoyed buoying buoys 
burble burbled burbles burbling 
burden burdened burdening burdens 
bureaucratize bureaucratized bureaucratizes bureaucratizing 
burgeon burgeoned burgeoning burgeons bourgeon bourgeoned bourgeoning bourgeons 
burglarize burglarized burglarizes burglarizing burglarise burglarised burglarises burglarising 
burgle burgled burgles burgling 
burke burked burkes burking 
burl burled burling burls 
burlesque burlesqued burlesques burlesquing 
burn burns burned burning burnt 
burnish burnished burnishes burnishing 
burp burped burping burps 
burr bur burred burring burs burrs 
burrow burrowed burrowing burrows 
burst bursted bursting bursts 
bury buried burying buries 
bus bussed bussing busses buses bused busing 
bush bushed bushes bushing 
bushel busheled busheling bushelled bushelling bushels 
bushwhack bushwhacked bushwhacking bushwhacks 
busk busked busking busks 
bust busted busting busts 
bustle bustled bustles bustling 
busy busied busying busies 
butcher butchered butchering butchers 
butt butted butting butts 
butter buttered buttering butters 
butterfly butterflies butterflied butterflying 
buttle buttled buttles buttling 
button buttoned buttoning buttons 
buttonhole buttonholed buttonholes buttonholing 
buttress buttressed buttresses buttressing 
buttstrap buttstraps buttstrapping buttstrapped 
buy bought buying buys 
buzz buzzed buzzes buzzing 
bypass bypassed bypasses bypassing 
cab cabbed cabbing cabs 
cabal caballed caballing cabals 
cabbage cabbaged cabbages cabbaging 
cabble cabbled cabbles cabbling 
cabin cabined cabining cabins 
cable cabled cables cabling 
cache cached caches caching 
cachinnate cachinnated cachinnates cachinnating 
cackle cackled cackles cackling 
caddie caddied caddies caddy caddying 
cadence cadenced cadencing cadences 
cadge cadged cadges cadging 
cage caged cages caging 
cajole cajoled cajoles cajoling 
cake caked cakes caking 
cakewalk cakewalked cakewalking cakewalks 
calcify calcified calcifies calcifying 
calcimine calcimined calcimines calcimining 
calcine calcined calcines calcining 
calculate calculated calculates calculating 
calendar calendared calendaring calendars 
calender calendered calendering calenders 
calibrate calibrated calibrates calibrating 
caliper calliper calipers callipers calipered callipered calipering callipering 
calk calked calking calks 
call calls called calling 
callous calloused callouses callousing 
callus callused calluses callusing 
calm calmed calming calms 
calorize calorized calorizes calorizing 
calque calqued calques calquing 
calumniate calumniated calumniates calumniating 
calve calved calves calving 
camber cambered cambering cambers 
camouflage camouflaged camouflages camouflaging 
camp camped camping camps 
campaign campaigned campaigning campaigns 
camphorate camphorated camphorates camphorating 
canadianize canadianized canadianizes canadianizing 
canal canaled canaling canalled canalling canals 
canalize canalized canalizes canalizing canalise canalised canalises canalising 
cancel canceled canceling cancelled cancelling cancels 
cancerate cancerated cancerates cancerating 
candle candled candles candling 
candy candied candies candying 
cane caned canes caning 
canker cankered cankering cankers 
cannibalize cannibalized cannibalizes cannibalizing 
cannon cannoned cannoning cannons 
cannonade cannonaded cannonades cannonading 
cannonball cannonballed cannonballing cannonballs 
cannulate cannulated cannulates cannulating 
canoe canoed canoeing canoes canoing 
canonize canonized canonizes canonizing canonise canonised canonises canonising 
canoodle canoodled canoodles canoodling 
canopy canopied canopies canopying 
cant canted canting cants 
canter cantered cantering canters 
cantilever cantilevered cantilevering cantilevers 
cantillate cantillated cantillates cantillating 
canvass canvassed canvasses canvassing 
cap capped capping caps 
capacitate capacitated capacitates capacitating 
caparison caparisoned caparisoning caparisons 
cape caped caping capes 
caper capered capering capers 
capitalize capitalized capitalizes capitalizing capitalise capitalised capitalises capitalising 
capitulate capitulated capitulates capitulating 
caponize caponized caponizes caponizing caponise caponised caponises caponising 
capriole caprioled caprioles caprioling 
capsize capsized capsizes capsizing 
capsule capsuled capsuling capsules 
capsulize capsulized capsulizes capsulizing 
captain captained captains captaining 
